City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Nantucket,US,2022-10-03 05:42:59,41.2835,-70.0995,57.31,71,75,23.02
295,Qui Nhon,VN,2022-10-03 05:46:20,13.7667,109.2333,83.1,77,46,9.44
296,Hirara,JP,2022-10-03 05:46:20,24.8,125.2833,89.46,70,40,12.66
297,Vilyuysk,RU,2022-10-03 05:46:21,63.7553,121.6247,32.54,54,73,7.45
298,Linxia,CN,2022-10-03 05:46:21,35.6003,103.2064,46.76,52,100,1.41
299,Broome,US,2022-10-03 05:46:22,42.2506,-75.833,45.36,85,0,6.91
300,Ayan,RU,2022-10-03 05:46:23,56.45,138.1667,40.12,47,20,13.4
301,Pemba,MZ,2022-10-03 05:46:23,-12.974,40.5178,74.1,88,20,5.01
302,Urucara,BR,2022-10-03 05:46:24,-2.5364,-57.76,72.14,95,49,0.65
303,Calca,PE,2022-10-03 05:46:25,-13.3333,-71.95,52.41,78,84,1.63
304,Grants Pass,US,2022-10-03 05:46:25,42.439,-123.3284,71.11,62,0,0.0
305,Maymyo,MM,2022-10-03 05:46:26,22.0333,96.4667,71.28,92,98,0.85
306,Yamada,JP,2022-10-03 05:46:26,39.4667,141.95,69.98,80,100,9.17
307,Sao Filipe,CV,2022-10-03 05:46:27,14.8961,-24.4956,78.01,71,56,7.0
308,Springdale,US,2022-10-03 05:42:50,36.1867,-94.1288,60.62,69,0,3.44
309,Pont-A-Mousson,FR,2022-10-03 05:46:28,48.9079,6.0589,51.06,96,100,2.3
310,Paralimni,CY,2022-10-03 05:46:29,35.0375,33.9833,79.68,83,1,5.99
311,Chikhli,IN,2022-10-03 05:46:29,20.35,76.25,81.3,63,73,13.78
312,Iberia,US,2022-10-03 05:46:30,29.9502,-91.7507,64.47,77,0,3.44
313,Corrales,US,2022-10-03 05:43:15,35.2378,-106.6067,65.03,63,0,5.99
314,Cayenne,GF,2022-10-03 05:46:31,4.9333,-52.3333,75.24,94,0,0.0
315,Arraial Do Cabo,BR,2022-10-03 05:46:31,-22.9661,-42.0278,68.4,90,100,6.02
316,Terrace,CA,2022-10-03 05:46:32,54.5163,-128.6035,55.31,87,20,10.36
317,Wad Rawah,SD,2022-10-03 05:46:32,15.1603,33.1397,92.55,33,31,14.61
318,Natal,BR,2022-10-03 05:45:07,-5.795,-35.2094,75.42,83,40,5.75
319,Kailua,US,2022-10-03 05:46:34,21.4022,-157.7394,78.78,82,100,12.66
320,Ust-Ishim,RU,2022-10-03 05:46:34,57.6935,71.1665,42.39,43,95,10.16
321,Rosetta,EG,2022-10-03 05:47:35,31.4044,30.4164,78.76,58,0,15.19
322,Hasaki,JP,2022-10-03 05:47:35,35.7333,140.8333,86.29,62,96,7.05
323,Sabinas Hidalgo,MX,2022-10-03 05:47:37,26.5,-100.1667,72.09,54,99,4.85
324,Goderich,CA,2022-10-03 05:43:32,43.7501,-81.7165,41.92,87,20,5.75
325,Chase,CA,2022-10-03 05:47:38,50.8165,-119.6857,62.15,67,5,0.38
326,Maceio,BR,2022-10-03 05:42:47,-9.6658,-35.7353,71.04,88,20,2.3
327,Alugan,PH,2022-10-03 05:47:39,12.2188,125.4808,84.56,73,89,8.03
328,Wattegama,LK,2022-10-03 05:47:40,6.7989,81.4808,97.21,33,89,1.63
329,Indiaroba,BR,2022-10-03 05:47:40,-11.5192,-37.5117,73.81,72,31,4.92
330,Sept-Iles,CA,2022-10-03 05:43:02,50.2001,-66.3821,39.2,75,75,6.91
331,Jieshi,CN,2022-10-03 05:47:42,22.8134,115.8257,84.96,70,3,10.4
332,Raychikhinsk,RU,2022-10-03 05:47:42,49.7838,129.4121,39.63,45,100,13.29
333,Necochea,AR,2022-10-03 05:47:43,-38.5473,-58.7368,41.45,91,30,6.35
334,Camacha,PT,2022-10-03 05:47:43,33.0833,-16.3333,63.82,82,20,0.0
335,Birao,CF,2022-10-03 05:47:44,10.2849,22.7882,72.81,84,98,2.1
336,Norsup,VU,2022-10-03 05:47:44,-16.0667,167.3833,81.28,74,33,4.65
337,Husavik,IS,2022-10-03 05:47:45,66.0449,-17.3389,48.22,80,82,10.74
338,Cururupu,BR,2022-10-03 05:47:45,-1.8283,-44.8683,76.96,85,24,5.41
339,Camopi,GF,2022-10-03 05:47:46,3.1655,-52.3158,70.48,99,86,2.21
340,Lorengau,PG,2022-10-03 05:47:47,-2.0226,147.2712,84.79,68,28,9.64
341,Thunder Bay,CA,2022-10-03 05:45:48,48.4001,-89.3168,40.98,93,100,3.44
342,Altay,CN,2022-10-03 05:47:48,47.8667,88.1167,46.94,17,0,5.73
343,Tura,IN,2022-10-03 05:47:48,25.5198,90.2201,79.48,89,96,2.73
344,Omsukchan,RU,2022-10-03 05:47:49,62.5333,155.8,20.1,90,100,4.9
345,Matagami,CA,2022-10-03 05:47:50,49.7502,-77.6328,32.11,74,0,0.0
346,Paro,BT,2022-10-03 05:47:51,27.4305,89.4133,73.89,58,47,6.8
347,Augusto Correa,BR,2022-10-03 05:47:52,-1.0217,-46.635,76.42,86,11,3.44
348,Atambua,ID,2022-10-03 05:47:53,-9.1061,124.8925,83.37,65,78,5.86
349,Mbala,ZM,2022-10-03 05:47:53,-8.8402,31.3659,71.35,36,41,6.22
350,Sabang,ID,2022-10-03 05:47:54,5.8933,95.3214,82.04,75,45,22.44
351,Tuatapere,NZ,2022-10-03 05:47:54,-46.1333,167.6833,46.69,60,69,9.48
352,Thinadhoo,MV,2022-10-03 05:47:55,0.5333,72.9333,83.1,69,97,15.46
353,Hambantota,LK,2022-10-03 05:47:55,6.1241,81.1185,86.34,70,40,17.27
354,Tingo Maria,PE,2022-10-03 05:47:56,-9.2895,-76.0088,66.99,94,81,2.01
355,Port Macquarie,AU,2022-10-03 05:45:43,-31.4333,152.9167,64.89,56,61,7.16
356,Aljezur,PT,2022-10-03 05:47:57,37.3191,-8.8033,64.78,82,14,4.45
357,Leshukonskoye,RU,2022-10-03 05:47:58,64.8989,45.7622,40.21,89,52,4.16
358,Salvador,SV,2022-10-03 05:46:06,13.8333,-88.9167,72.0,97,99,2.35
359,Mocuba,MZ,2022-10-03 05:48:59,-16.8392,36.9856,81.16,54,4,4.34
360,Antalaha,MG,2022-10-03 05:48:59,-14.9003,50.2788,74.17,71,87,9.4
361,Biak,ID,2022-10-03 05:49:00,-0.9131,122.8766,84.24,65,91,2.73
362,Orumiyeh,IR,2022-10-03 05:49:01,37.5527,45.0761,60.35,41,0,6.91
363,Mutsu,JP,2022-10-03 05:49:02,41.2894,141.2169,70.7,69,100,3.71
364,Isla Vista,US,2022-10-03 05:49:02,34.4133,-119.861,66.83,81,0,0.0
365,Marsa Matruh,EG,2022-10-03 05:49:03,31.3525,27.2453,77.2,65,0,11.5
366,Notre-Dame-De-Gravenchon,FR,2022-10-03 05:49:03,49.4894,0.5719,51.48,94,92,4.88
367,Davila,PH,2022-10-03 05:49:04,18.4726,120.5763,89.58,68,12,16.08
368,Xai-Xai,MZ,2022-10-03 05:49:04,-25.0519,33.6442,76.55,64,1,6.55
369,Port Lavaca,US,2022-10-03 05:49:05,28.615,-96.6261,66.97,71,100,1.88
370,Longyearbyen,SJ,2022-10-03 05:49:05,78.2186,15.6401,39.04,87,75,13.8
371,Salalah,OM,2022-10-03 05:44:31,17.0151,54.0924,82.49,78,75,8.05
372,Berezovyy,RU,2022-10-03 05:49:06,51.6667,135.7,44.04,72,100,0.51
373,Christchurch,NZ,2022-10-03 05:46:33,-43.5333,172.6333,51.91,62,75,19.57
374,Ozernovskiy,RU,2022-10-03 05:49:07,51.5,156.5167,47.32,80,100,17.07
375,Ambilobe,MG,2022-10-03 05:49:08,-13.2,49.05,85.68,31,5,6.13
376,Yumen,CN,2022-10-03 05:49:10,40.2833,97.2,52.41,12,19,20.98
377,Ardakan,IR,2022-10-03 05:49:10,32.31,54.0175,77.79,21,4,1.5
378,Almeria,ES,2022-10-03 05:49:11,37.1667,-2.3333,64.78,53,98,3.44
379,Kodinar,IN,2022-10-03 05:49:11,20.7903,70.7031,84.31,63,9,7.31
380,Isangel,VU,2022-10-03 05:49:12,-19.55,169.2667,77.38,74,71,8.28
381,Sovetskiy,RU,2022-10-03 05:49:12,61.3614,63.5842,42.66,91,100,10.51
382,Batsfjord,NO,2022-10-03 05:49:13,70.6345,29.7185,39.13,93,40,9.22
383,Nenjiang,CN,2022-10-03 05:49:13,49.1833,125.2167,46.51,27,81,14.03
384,Lieksa,FI,2022-10-03 05:49:14,63.3167,30.0167,44.76,89,84,0.87
385,Vanavara,RU,2022-10-03 05:49:15,60.34,102.2797,33.49,63,100,5.77
386,Chihuahua,MX,2022-10-03 05:47:20,28.5,-106.0,67.5,48,30,5.73
387,Looc,PH,2022-10-03 05:49:16,12.2605,121.9926,84.97,74,32,5.73
388,Gaozhou,CN,2022-10-03 05:49:16,21.9392,110.8461,89.78,57,28,6.26
389,Abonnema,NG,2022-10-03 05:49:17,4.7084,6.7931,73.69,92,99,3.2
390,Suhut,TR,2022-10-03 05:49:18,38.5311,30.5458,42.98,65,0,6.73
391,Dukat,RU,2022-10-03 05:49:18,62.55,155.55,19.18,88,100,4.54
392,Ouallam,NE,2022-10-03 05:49:19,14.3188,2.0866,83.89,59,26,12.84
393,Lusambo,CD,2022-10-03 05:49:19,-4.9667,23.45,73.53,81,68,1.59
394,Hervey Bay,AU,2022-10-03 05:49:20,-25.2986,152.8535,72.01,63,36,8.99
395,Wasilla,US,2022-10-03 05:48:03,61.5814,-149.4394,46.49,90,100,5.75
396,Panalingaan,PH,2022-10-03 05:49:21,8.7842,117.4231,86.88,65,100,2.13
397,Catalina,US,2022-10-03 05:49:21,32.5056,-110.9211,80.46,35,65,3.0
398,Ambon,ID,2022-10-03 05:49:22,-3.6954,128.1814,89.74,62,20,5.75
399,Ahipara,NZ,2022-10-03 05:49:22,-35.1667,173.1667,58.01,90,78,12.97
400,Usinsk,RU,2022-10-03 05:49:23,65.9939,57.5281,40.73,94,100,8.03
401,Suleya,RU,2022-10-03 05:49:23,55.1352,58.8792,52.95,49,99,3.78
402,Zitlala,MX,2022-10-03 05:49:24,17.6333,-99.0833,56.97,96,69,5.08
403,Hamilton,US,2022-10-03 05:49:24,39.1834,-84.5333,53.94,77,0,9.22
404,Iracoubo,GF,2022-10-03 05:49:25,5.4802,-53.2011,77.77,90,100,7.83
405,Jumla,NP,2022-10-03 05:49:26,29.2747,82.1838,73.08,37,0,5.39
406,Ilan,TW,2022-10-03 05:44:40,24.757,121.753,96.66,70,84,7.9
407,Bonfim,BR,2022-10-03 05:49:27,3.0833,-59.95,74.1,86,50,0.87
408,Buala,SB,2022-10-03 05:50:27,-8.145,159.5921,84.2,72,72,4.52
409,Nara,JP,2022-10-03 05:46:44,34.6851,135.8049,84.9,31,56,4.18
410,Nizhnyaya Tura,RU,2022-10-03 05:50:28,58.6293,59.8118,47.75,80,100,9.57
411,San Juan,AR,2022-10-03 05:50:29,-31.5375,-68.5364,68.59,39,0,18.79
412,At-Bashi,KG,2022-10-03 05:50:30,41.1702,75.8106,58.69,31,21,3.13
413,San Vicente,AR,2022-10-03 05:50:30,-26.6167,-54.1333,50.16,95,0,3.78
414,Asau,RO,2022-10-03 05:50:31,46.4333,26.4,54.52,68,82,6.24
415,Iskateley,RU,2022-10-03 05:50:31,67.6803,53.1512,40.06,80,90,7.31
416,Socorro,US,2022-10-03 05:50:32,31.6546,-106.3033,74.41,31,75,10.36
417,Pomaz,HU,2022-10-03 05:50:32,47.6423,19.0278,55.15,80,50,10.0
418,Tautira,PF,2022-10-03 05:50:33,-17.7333,-149.15,77.83,75,81,15.19
419,Zhuanghe,CN,2022-10-03 05:50:33,39.7008,122.9911,60.58,81,100,15.5
420,Bairiki,KI,2022-10-03 05:50:34,1.3292,172.9752,86.0,66,20,13.8
421,Upington,ZA,2022-10-03 05:50:35,-28.4478,21.2561,57.58,28,0,4.61
422,Marawi,PH,2022-10-03 05:50:35,7.9986,124.2928,77.59,81,100,2.68
423,Athens,GR,2022-10-03 05:46:51,37.9795,23.7162,76.12,54,0,5.01
424,Bonthe,SL,2022-10-03 05:50:36,7.5264,-12.505,74.88,92,100,5.32
425,Talaya,RU,2022-10-03 05:50:37,61.3833,152.75,22.35,91,100,6.17
426,Espita,MX,2022-10-03 05:50:37,21.0167,-88.3167,70.07,95,75,3.24
427,Male,MV,2022-10-03 05:49:41,4.1748,73.5089,85.95,74,75,18.41
428,Szabadszallas,HU,2022-10-03 05:50:38,46.8758,19.2232,51.98,81,40,16.82
429,Quisqueya,DO,2022-10-03 05:50:39,18.5554,-69.4081,77.14,91,95,4.52
430,Oistins,BB,2022-10-03 05:50:40,13.0667,-59.5333,78.89,94,20,4.61
431,Aksu,CN,2022-10-03 05:50:40,41.1231,80.2644,61.79,19,71,3.94
432,Predivinsk,RU,2022-10-03 05:50:41,57.0669,93.4378,38.03,59,100,4.47
433,Roald,NO,2022-10-03 05:50:41,62.5833,6.1333,52.32,82,75,17.27
434,Emba,KZ,2022-10-03 05:50:42,48.8264,58.1442,52.41,18,0,13.98
435,Bronzani Majdan,BA,2022-10-03 05:50:42,44.7869,16.9311,52.38,94,98,1.52
436,Sivaki,RU,2022-10-03 05:50:43,52.6333,126.75,37.56,35,47,15.64
437,Washington,US,2022-10-03 05:49:21,47.5001,-120.5015,66.58,53,0,4.27
438,Kiama,AU,2022-10-03 05:50:44,-34.6833,150.8667,64.58,60,66,5.01
439,Fairbanks,US,2022-10-03 05:50:32,64.8378,-147.7164,39.92,91,20,4.61
440,Mahenge,TZ,2022-10-03 05:50:45,-8.6833,36.7167,70.84,51,11,2.95
441,Cap Malheureux,MU,2022-10-03 05:50:46,-19.9842,57.6142,76.46,58,78,11.99
442,Virtsu,EE,2022-10-03 05:50:46,58.5716,23.5115,45.99,87,100,14.83
443,Lujan,AR,2022-10-03 05:50:47,-34.5703,-59.105,56.91,66,25,1.99
444,Bilma,NE,2022-10-03 05:50:47,18.6853,12.9164,83.57,15,0,7.47
445,Esperance,AU,2022-10-03 05:50:48,-33.8667,121.9,56.34,80,98,20.71
446,Kalmunai,LK,2022-10-03 05:50:49,7.4167,81.8167,93.16,44,59,3.15
447,Bridlington,GB,2022-10-03 05:50:49,54.0831,-0.1919,49.51,82,97,8.28
448,Havoysund,NO,2022-10-03 05:50:50,70.9963,24.6622,41.23,73,99,6.87
449,Aykhal,RU,2022-10-03 05:50:50,66.0,111.5,21.85,91,100,13.96
450,Axim,GH,2022-10-03 05:50:51,4.8699,-2.2405,74.14,93,71,1.61
451,Gat,IL,2022-10-03 05:48:50,31.61,34.7642,82.4,100,0,8.88
452,Adrar,MR,2022-10-03 05:50:52,20.5022,-10.0711,84.78,41,81,6.49
453,Bejar,ES,2022-10-03 05:50:52,40.3864,-5.7634,59.58,30,38,3.87
454,Abalak,RU,2022-10-03 05:50:53,58.1286,68.5944,46.42,41,95,12.97
455,Aylesbury,GB,2022-10-03 05:50:53,51.8167,-0.8146,45.45,95,96,2.93
456,Vila Franca Do Campo,PT,2022-10-03 05:50:54,37.7167,-25.4333,73.2,89,50,9.26
457,Yarmouth,US,2022-10-03 05:51:54,41.7057,-70.2286,55.45,71,100,16.11
458,Luderitz,NA,2022-10-03 05:51:55,-26.6481,15.1594,60.6,59,0,16.84
459,La Ronge,CA,2022-10-03 05:51:56,55.1001,-105.2842,61.05,55,0,8.05
460,Sungurlu,TR,2022-10-03 05:51:57,40.1675,34.3739,60.73,61,45,5.48
461,Onguday,RU,2022-10-03 05:51:57,50.75,86.15,44.56,32,0,2.42
462,Dillon,US,2022-10-03 05:51:58,34.4166,-79.3712,60.78,80,100,12.39
463,Kruisfontein,ZA,2022-10-03 05:51:58,-34.0033,24.7314,57.88,73,14,16.11
464,Avanigadda,IN,2022-10-03 05:51:59,16.0215,80.9181,87.91,65,98,13.15
465,Sao Felix Do Xingu,BR,2022-10-03 05:51:59,-6.6447,-51.995,73.11,69,46,1.63
466,Kodinsk,RU,2022-10-03 05:52:00,58.6881,99.1844,34.27,79,100,6.8
467,Sao Joao Da Barra,BR,2022-10-03 05:51:16,-21.6403,-41.0511,69.53,88,99,4.43
468,Luganville,VU,2022-10-03 05:52:01,-15.5333,167.1667,81.73,71,56,2.19
469,Fengrun,CN,2022-10-03 05:52:01,39.8333,118.1167,50.74,84,100,15.08
470,Smoky Lake,CA,2022-10-03 05:52:02,54.1169,-112.4686,52.02,47,30,7.47
471,Hellvik,NO,2022-10-03 05:52:03,59.9156,5.781,53.78,89,67,3.0
472,Amuntai,ID,2022-10-03 05:52:03,-2.4177,115.2494,79.43,87,100,3.85
473,Antas,PT,2022-10-03 05:52:04,41.7364,-8.3089,61.97,46,2,5.68
474,Kollam,IN,2022-10-03 05:52:05,8.8833,76.6,82.72,72,64,12.64
475,Sisimiut,GL,2022-10-03 05:52:06,66.9395,-53.6735,29.8,78,61,8.84
476,Sansepolcro,IT,2022-10-03 05:52:06,43.5747,12.143,61.9,51,1,2.98
477,Novikovo,RU,2022-10-03 05:52:07,51.1537,37.8879,46.81,83,100,17.16
478,Quatre Cocos,MU,2022-10-03 05:52:07,-20.2078,57.7625,76.08,65,80,13.44
479,Macapa,BR,2022-10-03 05:47:56,0.0389,-51.0664,78.78,89,0,2.3
480,Miles City,US,2022-10-03 05:52:08,46.4083,-105.8406,54.57,94,40,4.61
481,Kyshtovka,RU,2022-10-03 05:52:09,56.555,76.6271,42.62,43,2,6.53
482,Apomu,NG,2022-10-03 05:52:09,7.3333,4.1833,75.06,98,75,1.77
483,Mandalgovi,MN,2022-10-03 05:52:10,45.7625,106.2708,30.04,32,5,6.91
484,Altamira,BR,2022-10-03 05:52:11,-3.2033,-52.2064,73.76,75,72,2.57
485,Faya,SA,2022-10-03 05:52:12,18.3851,42.4509,69.91,45,53,2.1
486,Vostok,RU,2022-10-03 05:52:12,46.4856,135.8833,53.62,88,97,3.65
487,Inyonga,TZ,2022-10-03 05:52:13,-6.7167,32.0667,73.31,37,62,6.93
488,Ladario,BR,2022-10-03 05:52:14,-19.0047,-57.6017,74.52,56,60,3.27
489,Bayan,CN,2022-10-03 05:52:14,46.0833,127.4,40.71,90,100,14.72
490,Marzuq,YE,2022-10-03 05:52:15,14.4,46.4667,82.72,21,30,2.73
491,Manta,EC,2022-10-03 05:50:07,-0.95,-80.7333,71.38,83,100,10.36
492,Grand Gaube,MU,2022-10-03 05:52:16,-20.0064,57.6608,76.37,58,83,11.99
493,Panlaitan,PH,2022-10-03 05:52:17,12.1191,119.8486,86.14,68,68,4.9
494,Mizque,BO,2022-10-03 05:52:17,-17.941,-65.3402,61.0,75,91,3.71
495,Galveston,US,2022-10-03 05:50:20,29.3669,-94.9669,71.94,77,0,0.0
496,Lavrentiya,RU,2022-10-03 05:52:18,65.5833,-171.0,35.85,82,17,8.25
497,Karratha,AU,2022-10-03 05:52:19,-20.7377,116.8463,82.54,41,0,19.6
498,Komsomolskiy,UZ,2022-10-03 05:52:19,40.4272,71.7189,66.92,30,66,4.61
499,Willmar,US,2022-10-03 05:52:20,45.1219,-95.0433,60.98,51,0,8.05
500,Verkhnevilyuysk,RU,2022-10-03 05:52:20,63.4453,120.3167,31.46,63,95,6.38
501,Cap-Aux-Meules,CA,2022-10-03 05:48:01,47.3821,-61.8597,46.42,76,32,13.8
502,Opotiki,NZ,2022-10-03 05:52:21,-38.0833,177.2833,61.39,96,77,3.38
503,Deputatskiy,RU,2022-10-03 05:53:22,69.3,139.9,13.3,92,98,4.23
504,Honningsvag,NO,2022-10-03 05:53:23,70.9821,25.9704,40.75,87,100,4.61
505,San Rafael Del Sur,NI,2022-10-03 05:53:23,11.8485,-86.4384,73.54,92,100,5.32
506,Ewa Beach,US,2022-10-03 05:53:24,21.3156,-158.0072,78.75,81,100,5.99
507,Ust-Tsilma,RU,2022-10-03 05:53:25,65.441,52.1498,41.05,90,100,4.7
508,Soyo,AO,2022-10-03 05:53:25,-6.1349,12.3689,76.32,81,80,5.48
509,Mount Isa,AU,2022-10-03 05:53:26,-20.7333,139.5,92.97,16,64,12.66
510,Sabya,SA,2022-10-03 05:53:26,17.1495,42.6254,87.42,47,61,3.36
511,Pokosnoye,RU,2022-10-03 05:53:27,55.5258,101.0536,32.11,68,100,10.11
512,Suicheng,CN,2022-10-03 05:53:27,33.8963,117.9331,97.38,37,88,8.48
513,Magan,ES,2022-10-03 05:53:28,39.9683,-3.931,63.52,28,59,4.45
514,Ottersberg,DE,2022-10-03 05:53:28,53.1,9.15,50.18,95,2,8.52
515,Erzin,TR,2022-10-03 05:53:29,36.9559,36.2,77.65,73,20,2.95
516,Port Blair,IN,2022-10-03 05:53:29,11.6667,92.75,86.04,79,75,4.61
517,Harer,ET,2022-10-03 05:53:30,9.3094,42.1258,64.58,70,94,7.92
518,Taksimo,RU,2022-10-03 05:53:31,56.3444,114.8794,35.35,38,96,6.44
519,Itarema,BR,2022-10-03 05:53:31,-2.9248,-39.9167,76.8,77,8,15.59
520,Phoenix,US,2022-10-03 05:51:19,33.4484,-112.074,87.35,40,10,3.49
521,Bontang,ID,2022-10-03 05:53:32,0.1333,117.5,82.49,73,98,7.2
522,Vila,PT,2022-10-03 05:53:33,42.0304,-8.1588,52.68,50,12,3.53
523,San Cristobal,VE,2022-10-03 05:53:34,7.7669,-72.225,69.98,92,40,1.95
524,Qinhuangdao,CN,2022-10-03 05:53:35,39.9317,119.5883,48.49,77,100,20.09
525,Dalbandin,PK,2022-10-03 05:53:36,28.8947,64.4101,84.52,12,0,8.12
526,Samarai,PG,2022-10-03 05:53:36,-10.6167,150.6667,82.26,78,60,10.74
527,Kizhinga,RU,2022-10-03 05:53:37,51.8462,109.9097,37.49,48,88,14.85
528,Chicama,PE,2022-10-03 05:53:37,-7.8447,-79.1469,57.74,87,66,4.59
529,Laredo,US,2022-10-03 05:53:38,27.5064,-99.5075,73.69,60,0,6.91
530,Ginir,ET,2022-10-03 05:53:38,7.1333,40.7,65.61,64,71,12.46
531,Tripoli,LY,2022-10-03 05:52:57,32.8752,13.1875,73.58,71,16,7.07
532,Tromso,NO,2022-10-03 05:53:39,69.6496,18.957,40.37,93,75,3.44
533,Kaniama,CD,2022-10-03 05:53:40,-7.5667,24.1833,71.02,78,84,3.83
534,Solnechnyy,RU,2022-10-03 05:53:40,50.7214,136.6319,41.34,97,100,4.99
535,Santa,PH,2022-10-03 05:53:41,17.486,120.4348,86.02,60,57,7.07
536,Safita,SY,2022-10-03 05:53:42,34.8205,36.1153,76.53,70,7,5.73
537,Harnosand,SE,2022-10-03 05:53:42,62.6323,17.9379,43.0,85,100,5.86
538,Chunskiy,RU,2022-10-03 05:53:43,56.0815,99.6342,32.43,75,100,7.49
539,Maniitsoq,GL,2022-10-03 05:53:43,65.4167,-52.9,34.32,59,51,3.65
540,Mayor Pablo Lagerenza,PY,2022-10-03 05:53:44,-19.9309,-60.7718,70.25,51,98,4.29
541,Kapoeta,SS,2022-10-03 05:53:44,4.7717,33.5903,83.89,44,73,1.34
542,Minas,UY,2022-10-03 05:53:45,-34.3759,-55.2377,42.15,89,1,5.64
543,Dryden,CA,2022-10-03 05:53:46,49.7833,-92.7503,55.69,82,75,10.36
544,Mezen,RU,2022-10-03 05:53:46,65.8522,44.24,41.04,77,74,3.13
545,Nizwa,OM,2022-10-03 05:53:47,22.9333,57.5333,90.16,30,1,8.39
546,Kununurra,AU,2022-10-03 05:54:27,-15.7667,128.7333,96.78,34,40,10.36
547,Khuzdar,PK,2022-10-03 05:54:48,27.7384,66.6434,80.64,27,0,4.34
548,Novyy Urengoy,RU,2022-10-03 05:54:48,66.0833,76.6333,34.75,75,100,16.02
549,La Macarena,CO,2022-10-03 05:54:49,2.1837,-73.7849,69.73,98,70,2.24
550,Bucerias,MX,2022-10-03 05:54:50,20.75,-105.3333,78.98,100,100,4.61
551,Yulara,AU,2022-10-03 05:54:50,-25.2406,130.9889,85.84,26,68,21.85
552,Olinda,BR,2022-10-03 05:54:51,-8.0089,-34.8553,76.73,69,40,8.05
553,Valdivia,CL,2022-10-03 05:54:51,-39.8142,-73.2459,48.29,89,100,0.89
554,Akureyri,IS,2022-10-03 05:54:52,65.6835,-18.0878,55.33,62,100,9.22
555,Luis Correia,BR,2022-10-03 05:54:53,-2.8792,-41.6669,76.37,79,14,12.57
556,Vardo,NO,2022-10-03 05:54:53,70.3705,31.1107,40.98,81,100,9.22
557,Verkhnyaya Sinyachikha,RU,2022-10-03 05:54:54,57.976,61.6673,47.66,72,100,9.31
